file	line	term	sense	confidence	proposed	context
docex/test_projects/elastic/infra/stage/tests/test_smoke.py	4	process type	SVC	high	core service(s)	- Liveness checks (each long-running process type's /health endpoint).
docex/test_projects/elastic/infra/stage/tests/test_smoke.py	8	process type	SVC	high	core service(s)	`api.web` is the only externally-reachable process type. `api.worker` sits
docex/test_projects/elastic/infra/stage/tests/test_smoke.py	45	process type	SVC	high	core service(s)	sibling process type over Service Connect, and the worker's poll loop
docex/test_projects/elastic/plans/core/api/api.md	5	process types	SVC	high	core service(s)	One codebase, one image, **two process types**. `api` is the project's application core: it accepts `POST /pings` at its HTTP edge and processes those
docex/test_projects/elastic/plans/core/api/api.md	7	Process type	SVC	high	core service(s)	| Process type | Role | Command | Networks | Port |
docex/test_projects/elastic/plans/core/api/api.md	12	domain_default_process	KEY_FIELD	high	domain_default_service	`api.web` is the project's `domain_default_process`, so prod's web edge answers at three hosts: `api-web.prod.docex-smoke-elastic.luxrnd.tech` (canoni
docex/test_projects/elastic/plans/core/api/api.md	18	core services	CB	high	codebase	`web` and `worker` were two separate *core services* until CICL v2, and that split was an artifact of the limitation v2 removes: they always shared a 
docex/test_projects/elastic/plans/core/api/api.md	31	process type	SVC	high	core service(s)	`src/root.py`, and there is exactly **one** of it — not one per process type. Splitting the root would put two copies of the driven wiring in the tree
docex/test_projects/elastic/plans/core/api/api.md	40	process type	SVC	high	core service(s)	`src/entrypoints/`, one module per process type; each is what that process type's `command` invokes.
docex/test_projects/elastic/plans/core/api/api.md	40	process type	SVC	high	core service(s)	`src/entrypoints/`, one module per process type; each is what that process type's `command` invokes.
docex/test_projects/elastic/plans/core/api/api.md	43	process type	SVC	high	core service(s)	- `worker.py` — owns the three things a loop-owning process type owes and an adapter must not:
docex/test_projects/elastic/plans/core/api/api.md	54	process type	SVC	high	core service(s)	Two, because the codebase has two boundaries and the contract path is keyed on the process type:
docex/test_projects/elastic/plans/core/api/api.md	61	process type	SVC	high	core service(s)	This codebase owns the schema (`schema_owned_by: api`). See [`db_schema.md`](./db_schema.md). Migrations live at `core/api/migrations/` and are driven
docex/test_projects/elastic/plans/core/api/api.md	63	process-scoped	SVC	high	service-scoped	Because it runs per codebase, `migrate.sh` may read **service-level `env:` only**. The six `DATABASE_*` parts are declared at the `api` service level 
docex/test_projects/elastic/plans/core/api/api.md	70	process types	SVC	high	core service(s)	- `/health/probe` and `/health/events` are exercise endpoints for the project-local backings — they are *not* doctrine-mandated (probe and events are 
docex/test_projects/elastic/plans/core/api/db_schema.md	3	process type	SVC	high	core service(s)	The `api` **codebase** owns the schema of the project's relational database backing service, `appdb` (postgres 15 — RDS on elastic `stage`/`prod`, a p
docex/test_projects/elastic/plans/core/api/db_schema.md	9	process type	SVC	high	core service(s)	Stores each ping created by `POST /pings` until the `api.worker` process type processes it.
docex/test_projects/elastic/plans/core/api/hex/pings.md	5	process type	PROTECTED_NEARBY	review	core service(s)	Captures requests as `Ping` rows in postgres for the `api.worker` process type to process. Implements the `POST /pings` write surface and exposes the 
docex/test_projects/elastic/plans/core/api/hex/pings.md	29	process type	PROTECTED_NEARBY	review	core service(s)	- `pings` does not own the `processed_at = now()` write — that belongs to the sibling [`processor`](./processor.md) module, driven by the `api.worker`
docex/test_projects/elastic/plans/core/api/hex/processor.md	5	process type	PROTECTED_NEARBY	review	core service(s)	Claims unprocessed rows from the `pings` table and marks each one processed. Driven by the `api.worker` process type. Demonstrates a second module ins
docex/test_projects/elastic/plans/core/masterplan.md	9	process types	SVC	high	core service(s)	The architectural shape, services, and flows are **deliberately identical** to the fixed-foundation companion — same two codebases and three process t
docex/test_projects/elastic/plans/core/masterplan.md	25	Process type	SVC	high	core service(s)	Identical to fixed companion. `Ping`, `Codebase`, `Process type`, and `Smoke test` carry the same meanings.
docex/test_projects/elastic/plans/core/masterplan.md	49	process type	SVC	high	core service(s)	| `appdb` | `relational_db` | postgres 15 | RDS | Stores `pings` rows. `schema_owned_by: api` — a codebase, never a process type. |
docex/test_projects/elastic/plans/core/masterplan.md	55	Core Services	AMBIG	low	codebase? or KEEP?	### Core Services
docex/test_projects/elastic/plans/core/masterplan.md	57	process types	PROTECTED_NEARBY	review	core service(s)	Same **two codebases and three process types** as the fixed companion: `api` (process types `web` + `worker`) and `reaper` (process type `prune`). Sam
docex/test_projects/elastic/plans/core/masterplan.md	57	process types	PROTECTED_NEARBY	review	core service(s)	Same **two codebases and three process types** as the fixed companion: `api` (process types `web` + `worker`) and `reaper` (process type `prune`). Sam
docex/test_projects/elastic/plans/core/masterplan.md	57	process type	PROTECTED_NEARBY	review	core service(s)	Same **two codebases and three process types** as the fixed companion: `api` (process types `web` + `worker`) and `reaper` (process type `prune`). Sam
docex/test_projects/elastic/plans/core/masterplan.md	59	Process type	SVC	high	core service(s)	| Codebase | Process type | Role | Networks | Port | On elastic |
docex/test_projects/elastic/plans/core/masterplan.md	65	process type	SVC	high	core service(s)	One ECR repo and one image tag per **codebase**, so `api-web` and `api-worker` share a tag started two different ways. Likewise **one** `…-migrate` ta
docex/test_projects/elastic/plans/core/masterplan.md	69	process types	SVC	high	core service(s)	See [`api/api.md`](./api/api.md). Two process types on one artifact; they were two separate core services until CICL v2, purely because pre-v2 CICL co
docex/test_projects/elastic/plans/core/masterplan.md	69	core services	CB	high	codebase	See [`api/api.md`](./api/api.md). Two process types on one artifact; they were two separate core services until CICL v2, purely because pre-v2 CICL co
docex/test_projects/elastic/plans/core/masterplan.md	73	core_services	AMBIG	low	codebase? or KEEP?	- **`consumes`**: `api.web consumes api.worker`, one direction only, obliged by the four-segment magic refs `${core_services.api.worker.{host,port}}` 
docex/test_projects/elastic/plans/core/masterplan.md	76	domain_default_process	KEY_FIELD	high	domain_default_service	`api.web`: a Fargate task in the `web` + `internal` security groups; ALB target group registered with a listener rule matching its per-env hosts. It i
docex/test_projects/elastic/plans/core/masterplan.md	82	process type	SVC	high	core service(s)	One process type, `prune`, named after the **job** rather than the role per `cicl.md § Naming convention`, which is what makes the emitted name `reape
docex/test_projects/elastic/plans/core/masterplan.md	85	process types	SVC	high	core service(s)	- **Contract**: none; `scheduler` process types are exempt from both the contract and the health model.
docex/test_projects/elastic/plans/core/masterplan.md	86	process types	SVC	high	core service(s)	- On elastic: **no `ecs_service`**. The compiler emits a `task_definition` plus an `aws_scheduler_schedule` (EventBridge Scheduler) whose target is an
docex/test_projects/elastic/plans/core/masterplan.md	90	process type	SVC	high	core service(s)	Identical to the fixed companion: one `root.py` per **codebase** that constructs without activating, and one module per process type under `src/entryp
docex/test_projects/elastic/plans/core/masterplan.md	90	process type	SVC	high	core service(s)	Identical to the fixed companion: one `root.py` per **codebase** that constructs without activating, and one module per process type under `src/entryp
docex/test_projects/elastic/plans/core/masterplan.md	94	core services	CB	high	codebase	Per the kickoff brief: "Two separate projects, one per foundation. Cleaner than a single toggleable project, even if it means some duplication." The t
docex/test_projects/elastic/plans/core/masterplan.md	100	process types	PROTECTED_NEARBY	review	core service(s)	Identical to the fixed companion — Ping creation, Ping processing, Self health (`/health` on both `api` process types, the worker's gated on its loop 
docex/test_projects/elastic/plans/core/masterplan.md	100	process types	PROTECTED_NEARBY	review	core service(s)	Identical to the fixed companion — Ping creation, Ping processing, Self health (`/health` on both `api` process types, the worker's gated on its loop 
docex/test_projects/fixed/CHANGELOG.md	21	process types	FROZEN_HISTORY	policy	(append 1.7.0 entry only)	- **Migrated to `cicl_version: "2"`** — process types. The two core services
docex/test_projects/fixed/CHANGELOG.md	21	core services	FROZEN_HISTORY	policy	(append 1.7.0 entry only)	- **Migrated to `cicl_version: "2"`** — process types. The two core services
docex/test_projects/fixed/CHANGELOG.md	26	process type	FROZEN_HISTORY	policy	(append 1.7.0 entry only)	its name and gains one process type named after the job, `reaper.prune`.
docex/test_projects/fixed/CHANGELOG.md	31	domain_default_process	FROZEN_HISTORY	policy	(append 1.7.0 entry only)	- `domain_default_service: web` → `domain_default_process: api.web`, dotted and
docex/test_projects/fixed/CHANGELOG.md	33	process type	FROZEN_HISTORY	policy	(append 1.7.0 entry only)	a process type.
docex/test_projects/fixed/CHANGELOG.md	35	process types	FROZEN_HISTORY	policy	(append 1.7.0 entry only)	sit at the `api` service level (both process types need a database), while the
docex/test_projects/fixed/CHANGELOG.md	37	process type	FROZEN_HISTORY	policy	(append 1.7.0 entry only)	oblige *every* process type to declare the edge (rule 7), forcing the worker
docex/test_projects/fixed/CHANGELOG.md	43	core services	FROZEN_HISTORY	policy	(append 1.7.0 entry only)	carries a note that `command` supersedes it for core services. The `reaper`
docex/test_projects/fixed/CHANGELOG.md	55	process type	FROZEN_HISTORY	policy	(append 1.7.0 entry only)	- **`src/entrypoints/`** in both codebases, one module per process type, per
docex/test_projects/fixed/CHANGELOG.md	98	core service	FROZEN_HISTORY	policy	(append 1.7.0 entry only)	- New `reaper` **scheduler** core service — a cron job (`0 3 * * *`) that prunes
docex/test_projects/fixed/CHANGELOG.md	148	core service	FROZEN_HISTORY	policy	(append 1.7.0 entry only)	healthcheck for the `web` core service (from the `health_check_path`
docex/test_projects/fixed/core/api/Dockerfile	1	core service	AMBIG	low	codebase? or KEEP?	# api — Python core service, multi-stage build per doctrine
docex/test_projects/fixed/core/api/Dockerfile	2	Core Service	KEEP	high	(unchanged)	# (infrastructure.md § Core Service Containers).
docex/test_projects/fixed/core/api/Dockerfile	4	process types	SVC	high	core service(s)	# ONE image, TWO process types: `api.web` (uvicorn edge) and `api.worker`
docex/test_projects/fixed/core/api/Dockerfile	21	process types	SVC	high	core service(s)	# BOTH process types need it now: `api.worker` also declares
docex/test_projects/fixed/core/api/Dockerfile	35	process type	SVC	high	core service(s)	# image rather than installing Go. Once per CODEBASE, not per process type:
docex/test_projects/fixed/core/api/Dockerfile	63	Process Types	SVC	high	core service(s)	# type and supersedes the Dockerfile CMD (cicl.md § Process Types), which
docex/test_projects/fixed/core/api/Dockerfile	64	process types	SVC	high	core service(s)	# is deliberately irrelevant for core services — with two process types on
docex/test_projects/fixed/core/api/Dockerfile	64	core services	AMBIG	low	codebase? or KEEP?	# is deliberately irrelevant for core services — with two process types on
docex/test_projects/fixed/core/api/Dockerfile	79	process type	SVC	high	core service(s)	# See the WHY on the dev stage: overridden by each process type's `command`.
docex/test_projects/fixed/core/api/Dockerfile	87	process types	SVC	high	core service(s)	# One test suite per codebase — test.sh runs both process types' tests.
docex/test_projects/fixed/core/api/build.sh	4	process type	SVC	high	core service(s)	# One build per CODEBASE, shared by every process type it declares.
docex/test_projects/fixed/core/api/migrate.sh	5	process type	SVC	high	core service(s)	# Runs once per CODEBASE (`schema_owned_by: api`), never per process type.
docex/test_projects/fixed/core/api/migrate.sh	8	process-scoped	SVC	high	service-scoped	# reason. A process-scoped var (SIDECAR_HOST, WORKER_HOST) would simply be
docex/test_projects/fixed/core/api/src/entrypoints/web.py	1	process type	SVC	high	core service(s)	"""Entrypoint for the `web` process type of the `api` codebase.
docex/test_projects/fixed/core/api/src/entrypoints/worker.py	1	process type	SVC	high	core service(s)	"""Entrypoint for the `worker` process type of the `api` codebase.
docex/test_projects/fixed/core/api/src/entrypoints/worker.py	3	process type	SVC	high	core service(s)	Owns the three things a loop-owning process type owes and an adapter must
docex/test_projects/fixed/core/api/src/entrypoints/worker.py	41	process type	SVC	high	core service(s)	# Health port. Must match infra.yml's `port: 8081` on this process type —
docex/test_projects/fixed/core/api/src/root.py	1	core service	IDENT	high	codebase	"""Composition root for the `api` core service.
docex/test_projects/fixed/core/api/src/root.py	10	process type	SVC	high	core service(s)	one module per process type (`web`, `worker`).
docex/test_projects/fixed/core/api/src/root.py	48	core_services	IDENT	high	codebases	# Four-segment core magic refs — ${core_services.api.worker.{host,port}}.
docex/test_projects/fixed/core/api/src/root.py	49	process type	SVC	high	core service(s)	# Declared on the `api.web` process type's env only, which is exactly what
docex/test_projects/fixed/core/api/src/root.py	73	process type	SVC	high	core service(s)	"""Construct the `api.web` process type's graph and return its app.
docex/test_projects/fixed/core/api/src/root.py	89	process type	SVC	high	core service(s)	# Health check — doctrine-mandated for every long-running process type.
docex/test_projects/fixed/core/api/src/root.py	125	process type	SVC	high	core service(s)	# `web`-network process type to expose the health of each `consumes`
docex/test_projects/fixed/core/api/src/root.py	153	process type	SVC	high	core service(s)	"""Construct the `api.worker` process type's graph.
docex/test_projects/fixed/core/api/test.sh	3	process type	SVC	high	core service(s)	# One suite per codebase, not per process type: this runs both
docex/test_projects/fixed/core/api/tests/test_processor_smoke.py	3	process type	PROTECTED_NEARBY	review	core service(s)	`processor` is the module the `api.worker` process type drives. Verifies
docex/test_projects/fixed/core/api/tests/test_smoke.py	1	process type	SVC	high	core service(s)	"""Smoke tests for the `api.web` process type.
docex/test_projects/fixed/core/api/tests/test_smoke.py	6	process types	SVC	high	core service(s)	One image, two process types: `test.sh` runs this file and
docex/test_projects/fixed/core/reaper/Dockerfile	1	core service	AMBIG	low	codebase? or KEEP?	# reaper — Python scheduler core service, multi-stage build per doctrine.
docex/test_projects/fixed/core/reaper/Dockerfile	2	process type	SVC	high	core service(s)	# One codebase, one process type: `reaper.prune`, a run-to-completion job
docex/test_projects/fixed/core/reaper/Dockerfile	4	process types	SVC	high	core service(s)	# /health (scheduler process types are exempt from the health model), no
docex/test_projects/fixed/core/reaper/Dockerfile	41	process type	SVC	high	core service(s)	# WHY: never what runs. `command` is required on every process type and
docex/test_projects/fixed/core/reaper/Dockerfile	42	Process Types	SVC	high	core service(s)	# supersedes the Dockerfile CMD (cicl.md § Process Types); for a scheduler
docex/test_projects/fixed/core/reaper/Dockerfile	53	process type	SVC	high	core service(s)	# See the WHY on the dev stage: overridden by the process type's `command`.
docex/test_projects/fixed/core/reaper/src/entrypoints/prune.py	1	process type	SVC	high	core service(s)	"""Entrypoint for the `prune` process type of the `reaper` codebase.
docex/test_projects/fixed/core/reaper/src/entrypoints/prune.py	4	process types	SVC	high	core service(s)	tick and no health server — `scheduler` process types are **exempt** from
docex/test_projects/fixed/core/reaper/src/root.py	1	core service	IDENT	high	codebase	"""Composition root for the `reaper` core service.
docex/test_projects/fixed/core/reaper/src/root.py	7	process type	SVC	high	core service(s)	module the `reaper.prune` process type's `command` invokes.
docex/test_projects/fixed/core/reaper/src/root.py	45	process type	SVC	high	core service(s)	"""Construct the `reaper.prune` process type's graph, un-run."""
docex/test_projects/fixed/infra/config/README.md	4	core service	AMBIG	low	codebase? or KEEP?	Keys are **declared** in each core service's `config:` block in `infra.yml`
docex/test_projects/fixed/infra/contracts/api.web.openapi.yml	1	process type	SVC	high	core service(s)	# OpenAPI contract for the `api.web` process type.
docex/test_projects/fixed/infra/contracts/api.web.openapi.yml	3	process type	SVC	high	core service(s)	# The path is keyed on the process type — <svc>.<proc>.<format>.yml — not
docex/test_projects/fixed/infra/contracts/api.web.openapi.yml	8	process type	SVC	high	core service(s)	# the running process type (provider-side contract testing).
docex/test_projects/fixed/infra/contracts/api.web.openapi.yml	11	process type	SVC	high	core service(s)	#   - GET /health is mandatory for every long-running process type.
docex/test_projects/fixed/infra/contracts/api.web.openapi.yml	21	process types	SVC	high	core service(s)	#     are backing services, not core process types). They're declared here
docex/test_projects/fixed/infra/contracts/api.web.openapi.yml	30	process type	SVC	high	core service(s)	Test-project web process type for the doctrine smoke test. POST a
docex/test_projects/fixed/infra/contracts/api.web.openapi.yml	31	process type	SVC	high	core service(s)	payload to /pings, the `api.worker` process type picks it up via
docex/test_projects/fixed/infra/contracts/api.web.openapi.yml	37	domain_default_process	KEY_FIELD	high	domain_default_service	description: prod (bare-project → prod's bare env → domain_default_process)
docex/test_projects/fixed/infra/contracts/api.web.openapi.yml	41	domain_default_process	KEY_FIELD	high	domain_default_service	description: stage (bare-env → domain_default_process)
docex/test_projects/fixed/infra/contracts/api.web.openapi.yml	84	process type	SVC	high	core service(s)	# Doctrine-required health fan-out onto the `api.worker` process type.
docex/test_projects/fixed/infra/contracts/api.web.openapi.yml	89	process type	SVC	high	core service(s)	summary: Liveness of the `api.worker` process type (consumes fan-out).
docex/test_projects/fixed/infra/contracts/api.worker.asyncapi.yml	1	process type	SVC	high	core service(s)	# AsyncAPI contract for the `api.worker` process type.
docex/test_projects/fixed/infra/contracts/api.worker.asyncapi.yml	35	process type	SVC	high	core service(s)	Test-project worker process type for the doctrine smoke test. Claims
docex/test_projects/fixed/infra/contracts/api.worker.asyncapi.yml	38	process type	SVC	high	core service(s)	the `api.web` process type.
docex/test_projects/fixed/infra/contracts/api.worker.asyncapi.yml	47	process type	PROTECTED_NEARBY	review	core service(s)	process type claims rows where `processed_at IS NULL`, oldest first,
docex/test_projects/fixed/infra/contracts/api.worker.asyncapi.yml	80	process type	PROTECTED_NEARBY	review	core service(s)	Null while unprocessed; stamped by this process type on a
docex/test_projects/fixed/infra/infra.yml	4	process type	SVC	high	core service(s)	# The web *process type* on the bare <env>.<project>.<apex> subdomain.
docex/test_projects/fixed/infra/infra.yml	5	core service	IDENT	high	codebase	# Dotted and fully qualified — a bare core service name has no answer,
docex/test_projects/fixed/infra/infra.yml	7	domain_default_process	KEY_FIELD	high	domain_default_service	domain_default_process: api.web
docex/test_projects/fixed/infra/infra.yml	18	core_services:	KEY_TOP	high	codebases:	core_services:
docex/test_projects/fixed/infra/infra.yml	19	process types	SVC	high	core service(s)	# One codebase, one image, two process types. `web` and `worker` were two
docex/test_projects/fixed/infra/infra.yml	20	core services	IDENT	high	codebases	# separate core services before CICL v2, purely because there was no way
docex/test_projects/fixed/infra/infra.yml	24	process types	SVC	high	core service(s)	# Codebase-scoped: both process types run the same artifact and both
docex/test_projects/fixed/infra/infra.yml	26	process type	SVC	high	core service(s)	# into every process type. (cicl.md § Field scoping.)
docex/test_projects/fixed/infra/infra.yml	35	processes:	KEY_NEST	high	core_services:	processes:
docex/test_projects/fixed/infra/infra.yml	53	Process-scoped	SVC	high	service-scoped	# Process-scoped: only the web edge exposes /health/{probe,events},
docex/test_projects/fixed/infra/infra.yml	56	process type	SVC	high	core service(s)	# SERVICE-level ref would oblige EVERY process type to declare the
docex/test_projects/fixed/infra/infra.yml	69	${core_services.api.worker.host}	REF	high	${codebases.<cb>.core_services.<svc>.<part>}	WORKER_HOST: ${core_services.api.worker.host}
docex/test_projects/fixed/infra/infra.yml	69	core_services	IDENT	high	codebases	WORKER_HOST: ${core_services.api.worker.host}
docex/test_projects/fixed/infra/infra.yml	70	${core_services.api.worker.port}	REF	high	${codebases.<cb>.core_services.<svc>.<part>}	WORKER_PORT: ${core_services.api.worker.port}
docex/test_projects/fixed/infra/infra.yml	70	core_services	IDENT	high	codebases	WORKER_PORT: ${core_services.api.worker.port}
docex/test_projects/fixed/infra/infra.yml	107	processes:	KEY_NEST	high	core_services:	processes:
docex/test_projects/fixed/infra/infra.yml	131	process type	SVC	high	core service(s)	# Names a CODEBASE, never a process type — `migrate.sh` runs once per
docex/test_projects/fixed/infra/secrets/README.md	4	core service	AMBIG	low	codebase? or KEEP?	project's own API keys/tokens (declared in a core service's `secrets:` block)
docex/test_projects/fixed/infra/stage/tests/test_smoke.py	4	process type	SVC	high	core service(s)	- Liveness checks (each long-running process type's /health endpoint).
docex/test_projects/fixed/infra/stage/tests/test_smoke.py	8	process type	SVC	high	core service(s)	`api.web` is the only externally-reachable process type. `api.worker` sits
docex/test_projects/fixed/infra/stage/tests/test_smoke.py	52	process type	SVC	high	core service(s)	sibling process type over the internal network, and the worker's poll
docex/test_projects/fixed/plans/core/api/api.md	5	process types	SVC	high	core service(s)	One codebase, one image, **two process types**. `api` is the project's application core: it accepts `POST /pings` at its HTTP edge and processes those
docex/test_projects/fixed/plans/core/api/api.md	7	Process type	SVC	high	core service(s)	| Process type | Role | Command | Networks | Port |
docex/test_projects/fixed/plans/core/api/api.md	12	domain_default_process	KEY_FIELD	high	domain_default_service	`api.web` is the project's `domain_default_process`, so prod's web edge answers at three hosts: `api-web.prod.docex-smoke-fixed.luxrnd.tech` (canonica
docex/test_projects/fixed/plans/core/api/api.md	18	core services	CB	high	codebase	`web` and `worker` were two separate *core services* until CICL v2, and that split was an artifact of the limitation v2 removes: they always shared a 
docex/test_projects/fixed/plans/core/api/api.md	31	process type	SVC	high	core service(s)	`src/root.py`, and there is exactly **one** of it — not one per process type. Splitting the root would put two copies of the driven wiring in the tree
docex/test_projects/fixed/plans/core/api/api.md	40	process type	SVC	high	core service(s)	`src/entrypoints/`, one module per process type; each is what that process type's `command` invokes.
docex/test_projects/fixed/plans/core/api/api.md	40	process type	SVC	high	core service(s)	`src/entrypoints/`, one module per process type; each is what that process type's `command` invokes.
docex/test_projects/fixed/plans/core/api/api.md	43	process type	SVC	high	core service(s)	- `worker.py` — owns the three things a loop-owning process type owes and an adapter must not:
docex/test_projects/fixed/plans/core/api/api.md	54	process type	SVC	high	core service(s)	Two, because the codebase has two boundaries and the contract path is keyed on the process type:
docex/test_projects/fixed/plans/core/api/api.md	61	process type	SVC	high	core service(s)	This codebase owns the schema (`schema_owned_by: api`). See [`db_schema.md`](./db_schema.md). Migrations live at `core/api/migrations/` and are driven
docex/test_projects/fixed/plans/core/api/api.md	63	process-scoped	SVC	high	service-scoped	Because it runs per codebase, `migrate.sh` may read **service-level `env:` only**. The six `DATABASE_*` parts are declared at the `api` service level 
docex/test_projects/fixed/plans/core/api/api.md	70	process types	SVC	high	core service(s)	- `/health/probe` and `/health/events` are exercise endpoints for the project-local backings — they are *not* doctrine-mandated (probe and events are 
docex/test_projects/fixed/plans/core/api/db_schema.md	3	process type	SVC	high	core service(s)	The `api` **codebase** owns the schema of the project's relational database backing service, `appdb` (postgres 15). `schema_owned_by` names a codebase
docex/test_projects/fixed/plans/core/api/db_schema.md	9	process type	SVC	high	core service(s)	Stores each ping created by `POST /pings` until the `api.worker` process type processes it.
docex/test_projects/fixed/plans/core/api/hex/pings.md	5	process type	PROTECTED_NEARBY	review	core service(s)	Captures requests as `Ping` rows in postgres for the `api.worker` process type to process. Implements the `POST /pings` write surface and exposes the 
docex/test_projects/fixed/plans/core/api/hex/pings.md	29	process type	PROTECTED_NEARBY	review	core service(s)	- `pings` does not own the `processed_at = now()` write — that belongs to the sibling [`processor`](./processor.md) module, driven by the `api.worker`
docex/test_projects/fixed/plans/core/api/hex/processor.md	5	process type	PROTECTED_NEARBY	review	core service(s)	Claims unprocessed rows from the `pings` table and marks each one processed. Driven by the `api.worker` process type. Demonstrates a second module ins
docex/test_projects/fixed/plans/core/masterplan.md	19	process type	PROTECTED_NEARBY	review	core service(s)	| Ping | A small unit of work created by the `api.web` process type and consumed (processed) by the `api.worker` process type. Postgres-mediated; no r
docex/test_projects/fixed/plans/core/masterplan.md	19	process type	PROTECTED_NEARBY	review	core service(s)	| Ping | A small unit of work created by the `api.web` process type and consumed (processed) by the `api.worker` process type. Postgres-mediated; no r
docex/test_projects/fixed/plans/core/masterplan.md	20	core service	CB	high	codebase	| Codebase | A core service: one source tree, one build artifact, one image. `api` and `reaper` are the two codebases here. |
docex/test_projects/fixed/plans/core/masterplan.md	21	Process type	SVC	high	core service(s)	| Process type | One named way of invoking a codebase's artifact — its own role, command, port, networks, and resources. Emitted as `<codebase>-<proce
docex/test_projects/fixed/plans/core/masterplan.md	32	domain_default_process	KEY_FIELD	high	domain_default_service	`apex_domain: luxrnd.tech` — the bare apex domain (`infra.yml` rule 13). The project segment is derived from `project.yml`'s `name` field DNS-labeled,
docex/test_projects/fixed/plans/core/masterplan.md	42	process type	SVC	high	core service(s)	| `appdb` | `relational_db` | postgres 15 | Stores `pings` rows. `schema_owned_by: api` — a codebase, never a process type. |
docex/test_projects/fixed/plans/core/masterplan.md	48	Core Services	AMBIG	low	codebase? or KEEP?	### Core Services
docex/test_projects/fixed/plans/core/masterplan.md	50	process types	SVC	high	core service(s)	**Two codebases, three process types.** Both codebases are hexagonally-architectured per `doctrine/hexagonal_architecture/` and written in Python.
docex/test_projects/fixed/plans/core/masterplan.md	52	Process type	SVC	high	core service(s)	| Codebase | Process type | Role | Networks | Port | Trigger |
docex/test_projects/fixed/plans/core/masterplan.md	62	process types	SVC	high	core service(s)	See [`api/api.md`](./api/api.md). Two process types on one artifact; they were two separate core services until CICL v2, purely because pre-v2 CICL co
docex/test_projects/fixed/plans/core/masterplan.md	62	core services	CB	high	codebase	See [`api/api.md`](./api/api.md). Two process types on one artifact; they were two separate core services until CICL v2, purely because pre-v2 CICL co
docex/test_projects/fixed/plans/core/masterplan.md	65	process type	SVC	high	core service(s)	- **Contracts**: `api.web.openapi.yml` (role `web` → OpenAPI) and `api.worker.asyncapi.yml` (role `worker` → AsyncAPI). Two boundaries, two contracts;
docex/test_projects/fixed/plans/core/masterplan.md	66	${core_services.api.worker.host}	REF	high	${codebases.<cb>.core_services.<svc>.<part>}	- **`consumes`**: `api.web consumes api.worker`, one direction only. `api.web` holds four-segment magic refs to `${core_services.api.worker.host}` / `
docex/test_projects/fixed/plans/core/masterplan.md	66	core_services	AMBIG	low	codebase? or KEEP?	- **`consumes`**: `api.web consumes api.worker`, one direction only. `api.web` holds four-segment magic refs to `${core_services.api.worker.host}` / `
docex/test_projects/fixed/plans/core/masterplan.md	67	process type	SVC	high	core service(s)	- **Schema owner**: `schema_owned_by: api`. `migrate.sh` runs once for the codebase, not once per process type.
docex/test_projects/fixed/plans/core/masterplan.md	69	domain_default_process	KEY_FIELD	high	domain_default_service	`api.web` is the `domain_default_process`, so prod's web edge answers at three hosts: `api-web.prod.docex-smoke-fixed.luxrnd.tech`, `prod.docex-smoke-
docex/test_projects/fixed/plans/core/masterplan.md	73	process types	SVC	high	core service(s)	`api.web` exposes `/health` (doctrine-mandated), `/health/api/worker` (doctrine-mandated — the `consumes` fan-out, one hop, short hard timeout), and `
docex/test_projects/fixed/plans/core/masterplan.md	77	process type	SVC	high	core service(s)	One process type, `prune`, named after the **job** rather than the role, per `cicl.md § Naming convention` — a scheduler codebase commonly carries sev
docex/test_projects/fixed/plans/core/masterplan.md	81	process types	SVC	high	core service(s)	- **Contract**: none. `scheduler` process types are exempt from both the contract and the health model — cron invokes them and nobody else does, so a 
docex/test_projects/fixed/plans/core/masterplan.md	90	process type	SVC	high	core service(s)	One `root.py` per **codebase** — not per process type. The root **constructs**: it instantiates `RepoPingsPostgres`, the alogic service, and the drivi
docex/test_projects/fixed/plans/core/masterplan.md	92	process type	SVC	high	core service(s)	Activation lives in `src/entrypoints/`, one module per process type, and each process type's `command` invokes exactly one of them:
docex/test_projects/fixed/plans/core/masterplan.md	92	process type	SVC	high	core service(s)	Activation lives in `src/entrypoints/`, one module per process type, and each process type's `command` invokes exactly one of them:
docex/test_projects/fixed/plans/core/masterplan.md	94	Process type	SVC	high	core service(s)	| Process type | `command` | Entrypoint owns |
docex/test_projects/fixed/plans/core/masterplan.md	100	process type	SVC	high	core service(s)	The Dockerfile `CMD` is deliberately irrelevant for core services: `command` is required on every process type and supersedes it.
docex/test_projects/fixed/plans/core/masterplan.md	100	core services	CB	high	codebase	The Dockerfile `CMD` is deliberately irrelevant for core services: `command` is required on every process type and supersedes it.
docex/test_projects/fixed/teardown.sh	75	process type	SVC	high	core service(s)	# One repo per CODEBASE, not per process type: `api` carries both the
docex/test_projects/fixed/teardown.sh	76	process types	SVC	high	core service(s)	# `web` and `worker` process types on one image, so it is one repo. Keep
docex/test_projects/fixed/teardown.sh	77	core_services	IDENT	high	codebases	# this list in sync with infra.yml's `core_services:` keys — the next
docex/test_projects/fixed/verify_clean.sh	45	process type	SVC	high	core service(s)	# One repo per CODEBASE, not per process type: `api` carries both the
docex/test_projects/fixed/verify_clean.sh	46	process types	SVC	high	core service(s)	# `web` and `worker` process types on one image, so it is one repo. Keep
docex/test_projects/fixed/verify_clean.sh	47	core_services	IDENT	high	codebases	# this list in sync with infra.yml's `core_services:` keys — the next
